Loyalty#,Gender,Income,Customer Lifetime Value,EnrollmentType,rejoined_program,Days_in_prog,Cancelled_program,Enrollment_year,Enrollment_month,Location_cluster,TotalFlights,TotalDistance,TotalPointsAccumulated,TotalPointsRedeemed,RecencyInMonths,Pct_Spend_Month_1,Pct_Spend_Month_2,Pct_Spend_Month_3,Pct_Spend_Month_4,Pct_Spend_Month_5,Pct_Spend_Month_6,Pct_Spend_Month_7,Pct_Spend_Month_8,Pct_Spend_Month_9,Pct_Spend_Month_10,Pct_Spend_Month_11,Pct_Spend_Month_12,Flights_per_day,Avg_spent_per_flight,Loyalty_Aurora,Loyalty_Nova,Loyalty_Star,Education_Bachelor,Education_College,Education_Doctor,Education_High School or Below,Education_Master,Marital_Divorced,Marital_Married,Marital_Single
677606,1,55350.0,5380.9,0,0,818.0,0,2019,10,5,209.6,462564.7,46249.17,8134.0,2.0039421813403417,0.0427250910664991,0.06773289120648,0.1504731868701644,0.1282507340131725,0.0877996297014627,0.0465515381140894,0.2233229266600892,0.0,0.0122164354517064,0.1159555944463436,0.0703567220773908,0.0546152503926016,0.1914155251141552,34.365641739300855,0,1,0,1,0,0,0,0,0,1,0
677669,0,67952.0,2843.56,0,0,436.0,1,2017,10,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
677695,0,36650.0,2725.36,0,0,1847.0,0,2016,12,0,208.0,428213.6,42814.16,5986.0,2.0039421813403417,0.0739904741795705,0.0,0.1514108883602995,0.0,0.082827970932981,0.0786767742260971,0.1319374244408859,0.2040528180396392,0.0413414627310217,0.1087002524398469,0.1270619346496579,0.0,0.1899543378995433,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
677704,0,57647.0,3781.45,0,0,2092.0,0,2016,4,1,153.1,322040.1,32198.91,8272.6,3.0223390275952693,0.2109717378631761,0.0,0.05351112817173,0.0094102564341463,0.0,0.1332734555300164,0.1811008509294258,0.1255033167271811,0.0163058314706926,0.1729589604120139,0.0969644624616175,0.0,0.1398173515981735,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
677717,1,0.0,8543.33,0,0,377.0,0,2020,12,4,48.0,185583.0,18555.0,3709.0,2.0039421813403417,0.1260037725680409,0.0,0.1712206952303961,0.0953920776071139,0.1459983831851253,0.2080301805443276,0.1537052007545136,0.0143357585556453,0.0,0.0,0.0853139315548369,0.0,0.0438356164383561,516.9621104111413,1,0,0,0,1,0,0,0,0,1,0
677751,1,0.0,9384.48,0,0,1150.0,0,2018,11,4,185.2,355440.4,35538.04,10942.4,4.0078843626806835,0.1013139722956021,0.0412746454222011,0.0699532107004212,0.1560086037384166,0.1553163877355082,0.0,0.0703634753070231,0.1548312737562341,0.0421801539983634,0.0668323295263329,0.1242676861188743,0.0176582614010226,0.1691324200913242,147.9205511634845,0,0,1,0,1,0,0,0,0,0,1
677901,1,0.0,17771.55,0,0,245.0,1,2019,6,5,1.9,6910.3,690.3299999999999,0.0,22.996057818659654,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017351598173515,41804.183136414824,0,1,0,0,1,0,0,0,0,1,0
677925,0,53074.0,2471.08,0,0,243.0,1,2016,8,4,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
677963,0,26514.0,6974.92,0,0,1209.0,0,2018,9,2,132.8,242017.5,24195.45,12007.4,1.0183968462549278,0.0853466250886013,0.0,0.2880549855448028,0.1344570983387372,0.0,0.0591532705529345,0.0,0.0997294945950581,0.0202037986480929,0.16348115038158,0.02545933222982,0.1241142446203728,0.1212785388127854,147.9205511634845,1,0,0,0,0,1,0,0,0,1,0
677976,0,25411.0,6965.42,0,0,243.0,1,2020,8,4,43.0,109456.6,10941.96,0.0,9.034165571616294,0.1896369571813459,0.2121192181291103,0.0,0.0419486088415603,0.0,0.0,0.0,0.0,0.0459159053770988,0.4063421909785816,0.104037119492303,0.0,0.039269406392694,729.9392190640265,0,0,1,1,0,0,0,0,0,1,0
678205,1,48448.0,20230.97,0,0,1190.0,0,2018,9,4,139.0,216650.0,21659.0,15191.0,2.0039421813403417,0.0,0.0,0.0,0.1376333164042661,0.3372270187912646,0.0684703818274158,0.0035551041137633,0.1862966895978577,0.0416916755159518,0.0778890992197239,0.1472367145297566,0.0,0.1269406392694063,147.9205511634845,0,1,0,1,0,0,0,0,0,1,0
678217,0,28919.0,5761.11,0,0,242.0,0,2021,5,1,39.0,61587.0,6157.0,8676.0,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.1456878349845704,0.0,0.5203833035569271,0.0436901088192301,0.0,0.0,0.2902387526392723,0.0356164383561643,668.4059599491433,0,1,0,1,0,0,0,0,0,1,0
678243,1,14290.0,10179.72,0,0,1475.0,0,2017,12,5,209.1,397226.8,39715.98,0.0,3.0223390275952693,0.0389951349557533,0.0349229705524073,0.0133447544288218,0.1185681431000821,0.1563403446169526,0.1780537707995623,0.1526488833965572,0.1675960155081154,0.0,0.0129167151358219,0.088660534122537,0.0379527333833887,0.190958904109589,147.9205511634845,1,0,0,0,0,0,0,1,0,1,0
678284,0,0.0,1918.12,0,0,212.0,0,2021,6,3,155.3,315675.5,31559.65,8238.0,1.0183968462549278,0.0410017221357017,0.0308621927049254,0.0371360265402182,0.0410650941946441,0.1261151501997012,0.2176142637830267,0.2906803465817903,0.0076600976246568,0.0201840007731391,0.0586752387938395,0.0667855948972818,0.0622202717710747,0.1418264840182648,63.79440279920787,0,0,1,0,1,0,0,0,0,0,1
678341,0,34317.0,3056.22,0,0,559.0,0,2020,6,4,183.7,373508.7,37343.97,0.0,2.0039421813403417,0.0492716762572377,0.0633569489264264,0.0309019100004632,0.0229755968634293,0.0677485548537019,0.0311429127647649,0.1943406124201578,0.227495898266842,0.0760792170730642,0.0436584540958018,0.1002697356494234,0.0927584828286869,0.1677625570776255,32.58950532826039,0,0,1,1,0,0,0,0,0,1,0
678454,0,76025.0,2698.69,0,0,2077.0,0,2016,4,0,264.9,422615.4,42253.64,10252.2,2.0039421813403417,0.0240452656859858,0.0173760177821366,0.0515931881844972,0.1197158398661038,0.0819645360731052,0.2161274152948716,0.1487107382937896,0.1188863255331375,0.0585038354092097,0.008354309829875,0.1100130071634065,0.0447095208838812,0.241917808219178,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
678460,0,73168.0,5639.94,0,0,629.0,0,2020,4,1,146.0,395356.1,39529.81,22501.2,3.0223390275952693,0.0592211295728464,0.0468760158472808,0.0391097250404188,0.0528967885249132,0.1786173523222095,0.1196610861524505,0.067009935033839,0.0977687471809249,0.160240841026051,0.0202631887175779,0.0962261139125131,0.0621090766689746,0.1333333333333333,67.24888712241655,0,1,0,1,0,0,0,0,0,1,0
678493,0,77912.0,3011.77,0,0,2389.0,0,2015,6,3,227.7,379139.1,37905.61,13382.5,1.0183968462549278,0.0938974468423011,0.0,0.1087572525544372,0.1158496064302883,0.0695102914845586,0.1723444102337358,0.1630874691107728,0.0210259114679858,0.0189681685639671,0.0554490483070975,0.1425409062141461,0.0385694887907093,0.207945205479452,147.9205511634845,0,1,0,1,0,0,0,0,1,0,0
678514,1,0.0,2220.19,0,0,2262.0,0,2015,10,0,175.3,420239.5,42015.45,3014.0,1.0183968462549278,0.1022197786766534,0.0918859609976806,0.0360653045486838,0.1034797913624631,0.0,0.1047026748493709,0.2545070920340018,0.0247511332140914,0.0496557813851809,0.0316074206036112,0.1311984043964779,0.0699266579317846,0.1600913242009132,147.9205511634845,0,0,1,0,1,0,0,0,0,1,0
678544,0,73876.0,9061.06,0,0,2270.0,0,2015,10,2,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
678603,0,27649.0,7341.79,0,0,468.0,0,2020,9,4,75.1,224782.5,22473.35,0.0,3.0223390275952693,0.0836991369777981,0.0979827217571034,0.0998516020086013,0.0699050208357899,0.1113318664106597,0.0,0.1599227529496047,0.0,0.1104864205826011,0.2182758689736955,0.048544609504146,0.0,0.0685844748858447,228.7337695039095,0,1,0,1,0,0,0,0,0,0,1
678616,1,0.0,12252.6,0,0,1679.0,0,2017,5,1,220.9,424357.3,42427.13,0.0,1.0183968462549278,0.0496319218386914,0.0459118964681325,0.1783203341823969,0.0,0.12177703276182,0.018030915595752,0.2664976395999446,0.159424641732778,0.081317308052654,0.0,0.0719230831781456,0.0071652265896844,0.2017351598173516,147.9205511634845,0,0,1,0,1,0,0,0,0,1,0
678722,1,10738.0,6582.29,0,0,499.0,0,2020,8,1,105.3,231621.2,23157.32,4676.0,1.0183968462549278,0.0593332907262153,0.097766062739557,0.0,0.0,0.0211596160522892,0.0,0.0,0.1419421591099488,0.3119031045043209,0.1469582836010384,0.069783550082652,0.1511539331839781,0.0961643835616438,137.17097157277524,1,0,0,0,0,0,0,1,0,0,1
678786,1,73168.0,5639.94,0,0,2303.0,0,2015,9,0,131.6,403174.8,40309.88,0.0,1.0183968462549278,0.1088859604642832,0.0707178984407792,0.1053684605362258,0.0345076690875785,0.1413306117507668,0.0082610020173714,0.1499409077873712,0.1368369243470831,0.0139697761442107,0.0440090617982489,0.054631519617523,0.1315402080085576,0.1201826484018264,147.9205511634845,1,0,0,1,0,0,0,0,0,1,0
678837,1,29790.0,14503.02,0,0,1998.0,0,2016,7,2,137.7,321167.3,32109.13,2531.0,2.0039421813403417,0.0851698566731642,0.1538655827797265,0.0408295086163966,0.0412343778856667,0.0,0.163034314539198,0.0211154895819351,0.1876622007510013,0.1095404951800313,0.081834979645976,0.1116894166861574,0.0040237776607463,0.1257534246575342,147.9205511634845,0,0,1,0,0,0,1,0,0,1,0
678858,1,84978.0,11665.1,0,0,244.0,1,2019,4,1,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.9205511634845,0,1,0,1,0,0,0,0,0,1,0
678925,1,0.0,19606.36,0,0,1149.0,0,2018,11,1,138.8,278059.8,27799.58,2675.0,3.0223390275952693,0.1367236483428886,0.0164031255148459,0.0,0.1655575372002023,0.0993180472510735,0.2015357785980939,0.0364393994441642,0.1134909232441641,0.0968439091525843,0.1336876312519829,0.0,0.0,0.1267579908675799,147.9205511634845,1,0,0,0,1,0,0,0,0,0,1
678933,1,55350.0,5380.9,0,0,205.0,0,2021,6,4,135.2,306899.6,30684.06,6651.9,2.0039421813403417,0.1540708758880017,0.0038782351488036,0.1661080704443936,0.0182136914085033,0.0,0.0619539917468548,0.0830398584802663,0.2094145950698832,0.1175268201144177,0.1078198256684415,0.077974036030434,0.0,0.1234703196347031,212.5878734305096,0,1,0,1,0,0,0,0,0,1,0
678967,1,29587.0,6035.09,0,0,923.0,0,2019,6,2,210.0,311241.0,31115.8,11139.7,1.0183968462549278,0.1080113640015683,0.0010926924584937,0.0650794773073486,0.052134606855681,0.2459306847325152,0.0,0.0135943797042017,0.0405260350047242,0.1487237994845062,0.0,0.1239823498029939,0.2009246106479666,0.1917808219178082,34.09391502863334,0,1,0,1,0,0,0,0,0,1,0
678991,0,65724.0,22110.4,0,0,242.0,1,2018,10,2,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.9205511634845,0,1,0,1,0,0,0,0,0,0,1
679075,0,74298.0,7095.13,0,0,791.0,0,2019,10,4,223.9,345131.0,34504.2,19389.8,1.0183968462549278,0.0500486897247291,0.0772508853994586,0.0982300705421369,0.0881759322053547,0.1186012137652807,0.061063001025962,0.0,0.0599874797850696,0.1577083369560807,0.1043597591017905,0.0565638386051553,0.1280107928889816,0.2044748858447488,43.867602477401825,0,0,1,1,0,0,0,0,0,1,0
679132,1,28142.0,3873.65,0,0,178.0,0,2021,7,1,51.0,58981.0,5896.0,0.0,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1675712347354138,0.4445386702849389,0.1816485753052917,0.1012550881953867,0.1049864314789687,0.0465753424657534,467.2446298744219,0,0,1,0,0,0,0,1,0,1,0
679155,0,68158.0,10978.78,0,0,2398.0,0,2015,6,5,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.9205511634845,1,0,0,1,0,0,0,0,0,1,0
679253,1,0.0,3694.65,0,0,341.0,0,2021,1,0,63.0,156117.0,15608.0,6939.0,1.0183968462549278,0.0,0.1251922091235264,0.159917990773962,0.1294208098411071,0.135187083546899,0.1420425422860071,0.0,0.0,0.1367888262429523,0.1019349051768323,0.0,0.0695156330087134,0.0575342465753424,188.31828655215773,0,1,0,0,1,0,0,0,0,1,0
679311,1,20228.0,10408.97,0,0,523.0,0,2020,7,5,131.4,313070.7,31300.17,15019.1,1.0183968462549278,0.0719165423063197,0.0,0.0518208048071304,0.0508623435591563,0.0,0.099104893040517,0.0773158740032402,0.01888424248175,0.197092539752979,0.2035174249852317,0.1637348934526553,0.06575044161102,0.12,165.85356915232632,0,0,1,0,0,0,0,1,1,0,0
679414,1,0.0,7539.6,0,0,215.0,0,2021,5,1,33.0,82041.0,8202.0,0.0,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.1547183613752743,0.2414045354791514,0.0,0.0,0.0694952450621799,0.1889782979761033,0.3454035601072909,0.0301369863013698,1163.6169133192413,0,0,1,0,1,0,0,0,0,0,1
679437,0,0.0,5677.31,1,0,1123.0,0,2018,12,4,170.2,418992.3,41891.83,11201.7,1.0183968462549278,0.0624532277534784,0.0850005836460235,0.0,0.0,0.0439780262643097,0.1783894377495564,0.2150357241495537,0.088968660476279,0.0,0.0287032101486137,0.1199935643775886,0.1774775654345966,0.1554337899543378,147.9205511634845,1,0,0,0,1,0,0,0,0,1,0
679485,1,0.0,13450.96,0,0,1677.0,0,2017,5,1,208.7,363114.8,36303.38,22469.8,4.0078843626806835,0.1797835353071808,0.0665502771367294,0.0369695604100775,0.0718585982902969,0.1338798205566534,0.0326280913788192,0.0831828882048999,0.0837012972345825,0.1162125950806784,0.1273426882014842,0.0678906481985975,0.0,0.190593607305936,147.9205511634845,0,0,1,0,1,0,0,0,0,0,1
679531,0,94392.0,5206.11,0,0,721.0,1,2018,8,0,55.099999999999994,140790.0,14076.0,6860.9,18.035479632063073,0.2724119067917022,0.2570368002273373,0.0,0.1938910201761864,0.0661601307189542,0.0485997442455242,0.1619003978402955,0.0,0.0,0.0,0.0,0.0,0.0503196347031963,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
679607,1,17576.0,2722.21,0,0,1638.0,0,2017,7,1,166.2,308367.8,30830.78,15774.3,1.0183968462549278,0.1590154384676612,0.0329540803054609,0.0818636440596053,0.0678039932820382,0.0442009576144359,0.1193612357520633,0.0,0.0936168335669743,0.1277080891239209,0.0242290334529324,0.0560637778220337,0.1931829165528734,0.1517808219178082,147.9205511634845,0,0,1,0,0,0,1,0,0,1,0
679609,0,19864.0,2359.42,0,0,505.0,0,2020,8,2,118.7,209229.9,20917.69,10266.3,2.0039421813403417,0.1057956208357615,0.0920273701350388,0.0870076954004003,0.0654469972544769,0.0,0.1162174217133918,0.1547494011049977,0.1288861246150985,0.0680285442608624,0.0276890039005263,0.0165410234112849,0.1376107973681606,0.1084018264840182,43.10000083411883,0,0,1,0,0,1,0,0,1,0,0
679623,0,19851.0,11658.6,0,0,1146.0,0,2018,11,2,278.4,375027.5,37492.55,30438.6,2.0039421813403417,0.0617866749527572,0.0194163907229569,0.1731077240678481,0.1069351111087402,0.0739306875632625,0.0187623941289669,0.0121082721767391,0.0583481251608652,0.1026558609643782,0.0819128066775932,0.1444089559125746,0.1466269965633172,0.2542465753424657,147.9205511634845,0,0,1,0,0,1,0,0,0,1,0
679638,1,38984.0,8591.6,0,0,1601.0,0,2017,8,1,233.2,528110.1,52801.91,25504.5,1.0183968462549278,0.1125487695426169,0.0477477045811411,0.141297161409502,0.018900831428257,0.1014016349029798,0.0707171388307733,0.153943294854296,0.0075376061206876,0.0630081373950298,0.083853216673412,0.0479906882156346,0.1510538160456696,0.2129680365296803,147.9205511634845,1,0,0,1,0,0,0,0,0,1,0
679859,0,58577.0,4428.03,0,0,1567.0,0,2017,9,2,96.6,269452.9,26940.69,3137.0,2.0039421813403417,0.023830124618189,0.1243824861204371,0.2312190222299428,0.1335849230290686,0.0,0.0,0.0028210116370441,0.0795079858756401,0.2467557438209637,0.0474375377913483,0.1104611648773657,0.0,0.0882191780821917,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
679908,0,62445.0,3921.02,0,0,1233.0,0,2018,8,4,199.7,468380.5,46827.65,11810.0,1.0183968462549278,0.0513679418036138,0.0698954570643626,0.1556283520526868,0.0609287461574518,0.0636335583784366,0.1821150538196984,0.1597951210449381,0.0474505980974915,0.0769978847966959,0.0747951263836643,0.0499179437789425,0.0074742166220171,0.1823744292237442,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
679994,0,0.0,8586.66,0,0,187.0,0,2021,6,2,37.0,101043.0,10102.0,5937.0,3.0223390275952693,0.0,0.0,0.0,0.0,0.0,0.0,0.4012076816471985,0.2144129875272223,0.2298554741635319,0.1545238566620471,0.0,0.0,0.0337899543378995,1358.9236450354117,0,0,1,0,1,0,0,0,0,1,0
680168,0,0.0,27386.15,0,0,168.0,0,2021,7,2,49.0,76174.0,7614.0,3650.0,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141318623588127,0.3794326241134751,0.0858944050433412,0.2019963225636984,0.2185447859206724,0.0447488584474885,3642.8370080174996,0,1,0,0,1,0,0,0,0,1,0
680181,1,33462.0,2874.09,0,0,621.0,0,2020,4,3,165.2,338682.7,33862.37,5842.0,1.0183968462549278,0.0281728656322637,0.0218236349080114,0.0,0.0626063680716972,0.1394447582965988,0.121806004718512,0.0794028888113856,0.1553089757155213,0.0870872298660725,0.01231455447448,0.1687412901105268,0.1232914293949301,0.1508675799086757,30.676996701407187,0,0,1,1,0,0,0,0,0,1,0
680193,1,45360.0,2833.8,0,0,2421.0,0,2015,5,2,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.9205511634845,0,0,1,1,0,0,0,0,1,0,0
680304,0,22664.0,2706.61,0,0,243.0,1,2019,11,4,32.3,49956.7,4995.37,0.0,22.996057818659654,0.5599324974926781,0.4400675025073218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294977168949771,377.59914765126416,0,0,1,0,0,0,1,0,1,0,0
680376,0,47285.0,2503.6,0,0,126.0,0,2021,8,0,29.0,63261.0,6325.0,0.0,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2629249011857708,0.1585770750988142,0.3345454545454545,0.2439525691699604,0.0264840182648401,750.2577996715951,0,0,1,1,0,0,0,0,0,1,0
680379,0,43386.0,2731.4,0,0,1642.0,0,2017,7,4,166.4,573545.1,57345.61,11938.8,1.0183968462549278,0.042693067525134,0.0765110005805152,0.093884605988148,0.1078014515845241,0.0443374828517823,0.1363961426166711,0.1180751237976193,0.1286373970038857,0.0256514840455965,0.0941826235696158,0.0337066778084669,0.0981229426280407,0.1519634703196347,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
680444,0,89219.0,8193.16,0,0,2222.0,0,2015,11,4,232.4,537198.7,53713.17,0.0,1.0183968462549278,0.1014823738759041,0.0453490270635674,0.1311968740627298,0.0100509800482823,0.0063098119139123,0.1776862173653128,0.1566016304753563,0.0951589712541635,0.0829211904640891,0.0,0.0212052276936922,0.1720376957829895,0.2122374429223744,147.9205511634845,1,0,0,1,0,0,0,0,0,0,1
680445,0,0.0,5161.79,0,0,2169.0,0,2016,1,1,185.4,359665.6,35959.76,7256.1,2.0039421813403417,0.0,0.1779350029032452,0.1120738848090198,0.0252156855329401,0.0016685317143384,0.0772808272357769,0.1994515536254969,0.0521989023286028,0.0120493017750952,0.1386691679810989,0.021804094354356,0.1816530477400294,0.1693150684931507,147.9205511634845,0,0,1,0,1,0,0,0,0,1,0
680485,1,78011.0,11077.69,0,0,995.0,1,2017,4,2,1.9,28710.9,2870.99,7018.6,24.014454664914584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017351598173515,147.9205511634845,1,0,0,1,0,0,0,0,0,1,0
680553,0,99803.0,8569.42,0,0,724.0,1,2016,4,4,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.9205511634845,1,0,0,1,0,0,0,0,0,1,0
680565,1,70088.0,4462.45,0,0,2015.0,0,2016,6,4,181.1,359727.9,35965.59,16440.9,1.0183968462549278,0.0,0.0816750121435516,0.1502611245915888,0.0436250315926973,0.1803621183470089,0.1352403783727724,0.1152623938603537,0.0,0.074984172371425,0.1624347049499257,0.0266982968998979,0.0294567668707784,0.1653881278538812,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
680569,1,0.0,7046.48,0,0,1116.0,0,2018,12,4,236.6,502377.0,50227.5,16664.8,1.0183968462549278,0.0878867154447265,0.0885477079289234,0.043103877358021,0.0984502513563287,0.0695780200089592,0.149271614155592,0.1047201234383554,0.0128813896769697,0.1170806828928375,0.0,0.0825551739584888,0.1459244437807973,0.2160730593607306,147.9205511634845,1,0,0,0,1,0,0,0,0,1,0
680581,0,52218.0,5476.53,0,0,2382.0,0,2015,6,1,184.9,351626.9,35155.59,2459.0,1.0183968462549278,0.1078676250348806,0.0216975451130246,0.0,0.0683532832189702,0.1916235796355572,0.1134980240695718,0.0,0.1707202183208986,0.047844453755434,0.0414397824072928,0.1826924253013531,0.0542630631430165,0.1688584474885844,147.9205511634845,0,1,0,1,0,0,0,0,0,1,0
680738,0,48258.0,30061.69,0,0,789.0,0,2019,11,2,162.2,408587.0,40853.1,2697.0,2.0039421813403417,0.1588956529614643,0.037965295167319,0.0,0.1278786677143227,0.0,0.1822696441640904,0.0841796583368214,0.0463612308490665,0.0,0.1580511638039708,0.1242476091165664,0.0801510778863782,0.1481278538812785,257.21699375975777,1,0,0,1,0,0,0,0,0,1,0
680754,1,0.0,4762.82,0,0,54.0,0,2021,11,1,10.0,32779.0,3277.0,4124.0,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0091324200913242,9657.940555555555,0,0,1,0,1,0,0,0,0,1,0
680839,0,21073.0,7805.31,0,0,812.0,0,2019,10,2,153.5,324458.6,32440.36,2197.0,2.0039421813403417,0.0798696438633849,0.1392925355945495,0.0649271463078708,0.0746600839201537,0.0384397707053805,0.0208690655714054,0.2097723329827412,0.0897853784606582,0.0658315752352933,0.1130770435346586,0.061651596961316,0.0418238268625872,0.1401826484018264,68.57090266523328,0,0,1,0,0,0,0,1,1,0,0
680878,0,0.0,8262.63,0,0,145.0,0,2021,8,1,30.0,39556.0,3954.0,0.0,1.0183968462549278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0614567526555386,0.133535660091047,0.0,0.8050075872534143,0.0273972602739726,2079.9034137931035,1,0,0,0,1,0,0,0,0,0,1
680886,0,78310.0,67907.27,0,0,1576.0,0,2017,9,0,269.1,362649.6,36253.76,16434.8,1.0183968462549278,0.0783877313691049,0.0280798460628635,0.0645745434404597,0.0596531228760823,0.1033192143380438,0.0828879542425392,0.2670911927480074,0.0243836777206005,0.1022351888466189,0.0011860838710246,0.1323727525089811,0.0558286919756737,0.2457534246575342,147.9205511634845,0,0,1,1,0,0,0,0,0,1,0
680945,0,35705.0,2592.89,1,0,245.0,1,2021,3,4,44.0,102383.0,10236.0,3622.0,2.0039421813403417,0.0,0.0,0.0,0.1460531457600625,0.1618796404845643,0.0,0.0741500586166471,0.2453106682297772,0.106779992184447,0.2300703399765533,0.0357561547479484,0.0,0.0401826484018264,263.37797309833076,0,0,1,1,0,0,0,0,0,0,1
681032,0,44685.0,24723.18,0,0,2390.0,0,2015,6,1,184.4,335763.0,33567.8,18549.8,3.0223390275952693,0.1447002782428398,0.0344675552166063,0.064740614517484,0.0521332944071401,0.0665584280173261,0.2135141415284885,0.0,0.1581348792592901,0.1344088680223309,0.0953541787069751,0.0033043571517942,0.0326834049297243,0.1684018264840182,147.9205511634845,1,0,0,1,0,0,0,0,0,1,0
681250,1,75845.0,5789.35,0,0,813.0,0,2019,10,1,159.6,341492.7,34140.27,4089.0,2.0039421813403417,0.0227031010592476,0.0,0.0866176512370874,0.0276512165838172,0.0663439392834327,0.1896645808600811,0.1536262015502514,0.171235318291273,0.0517863508402247,0.0715577234743603,0.1588139168202243,0.0,0.1457534246575342,48.85629086554025,0,1,0,1,0,0,0,0,0,1,0
681270,1,57734.0,6243.14,0,0,1691.0,0,2017,5,4,230.1,494899.3,49482.83,12387.4,1.0183968462549278,0.0901615772582126,0.0156013712231091,0.1328986236235882,0.1015966548396686,0.0528272129948913,0.0,0.1436878206036316,0.1867490198115184,0.0619511858961987,0.0464201420977741,0.0532507942654048,0.1148555973860024,0.2101369863013698,147.9205511634845,0,1,0,1,0,0,0,0,1,0,0
681309,0,37929.0,4682.25,0,0,771.0,0,2019,11,1,229.0,463245.0,46316.4,0.0,5.026281208935611,0.1173424532131167,0.0124394382983133,0.0446321389399866,0.0677412320473957,0.1498957172837267,0.1161474121477489,0.141786062820081,0.1201684500522493,0.0833199471461512,0.0118612413745455,0.090795700874852,0.0438702058018326,0.2091324200913242,29.0388128047848,0,0,1,1,0,0,0,0,1,0,0
681328,0,29698.0,3147.97,0,0,558.0,0,2020,6,2,48.4,112683.2,11265.12,0.0,3.0223390275952693,0.0,0.2201485647733889,0.0,0.0,0.0544157541153578,0.2106502194384081,0.1896118283693382,0.0,0.1498430553780163,0.1152229181757495,0.0601076597497407,0.0,0.0442009132420091,127.63363658579942,0,1,0,1,0,0,0,0,1,0,0
681399,0,36670.0,14709.0,0,0,943.0,0,2019,6,0,216.8,453116.0,45303.1,22350.0,1.0183968462549278,0.077899084168633,0.0763488591288454,0.1333725506643033,0.1447335833530155,0.1026843637631861,0.0504329725780354,0.1694822208634729,0.0303782743344274,0.033860817471652,0.0435952506561361,0.0248327377155205,0.1123792853027717,0.1979908675799087,78.781872057851,1,0,0,1,0,0,0,0,0,0,1
681593,1,35482.0,10208.93,0,0,234.0,0,2021,5,2,55.0,129055.0,12902.0,3098.0,2.0039421813403417,0.0,0.0,0.0,0.0,0.0,0.1905130987443807,0.1250193768407999,0.147341497442257,0.2308169276081227,0.0,0.1614478375445667,0.1448612618198728,0.0502283105022831,868.5919463869465,1,0,0,1,0,0,0,0,0,1,0
681649,1,39187.0,4563.02,0,0,2406.0,0,2015,5,1,275.3,404194.0,40411.0,9258.7,1.0183968462549278,0.0333325084754151,0.1403981589171265,0.1339130434782608,0.0632533221152656,0.0259241295686817,0.036895894682141,0.2095280987849842,0.070890599094306,0.0672408502635421,0.0226195837766944,0.0437121080893816,0.1522917027542006,0.2514155251141552,147.9205511634845,0,1,0,1,0,0,0,0,1,0,0
